latitude,longitude,County,State_Abbrev,Geo_ID,County_State,State
38.02703467,-92.76604685,Camden County,MO,0500000US29029,"Camden County, Missouri",Missouri
37.38404123,-89.6844539,Cape Girardeau County,MO,0500000US29031,"Cape Girardeau County, Missouri",Missouri
39.42698148,-93.50517578,Carroll County,MO,0500000US29033,"Carroll County, Missouri",Missouri
36.94127204,-90.96231041,Carter County,MO,0500000US29035,"Carter County, Missouri",Missouri
38.64697845,-94.35481631,Cass County,MO,0500000US29037,"Cass County, Missouri",Missouri
37.72385153,-93.8566135,Cedar County,MO,0500000US29039,"Cedar County, Missouri",Missouri
39.51508148,-92.96262372,Chariton County,MO,0500000US29041,"Chariton County, Missouri",Missouri
36.9695717,-93.1888539,Christian County,MO,0500000US29043,"Christian County, Missouri",Missouri
40.41035603,-91.73839673,Clark County,MO,0500000US29045,"Clark County, Missouri",Missouri
39.31052075,-94.42086529,Clay County,MO,0500000US29047,"Clay County, Missouri",Missouri
39.60178022,-94.40459403,Clinton County,MO,0500000US29049,"Clinton County, Missouri",Missouri
38.50540996,-92.28160725,Cole County,MO,0500000US29051,"Cole County, Missouri",Missouri
38.84353966,-92.81011911,Cooper County,MO,0500000US29053,"Cooper County, Missouri",Missouri
37.97637687,-91.30396128,Crawford County,MO,0500000US29055,"Crawford County, Missouri",Missouri
37.43204257,-93.85028836,Dade County,MO,0500000US29057,"Dade County, Missouri",Missouri
37.6804065,-93.02365539,Dallas County,MO,0500000US29059,"Dallas County, Missouri",Missouri
39.96074501,-93.98546722,Daviess County,MO,0500000US29061,"Daviess County, Missouri",Missouri
39.89317625,-94.40470949,DeKalb County,MO,0500000US29063,"DeKalb County, Missouri",Missouri
37.60663017,-91.50788266,Dent County,MO,0500000US29065,"Dent County, Missouri",Missouri
36.93259759,-92.49880577,Douglas County,MO,0500000US29067,"Douglas County, Missouri",Missouri
36.27213715,-90.09090468,Dunklin County,MO,0500000US29069,"Dunklin County, Missouri",Missouri
38.41114435,-91.07499388,Franklin County,MO,0500000US29071,"Franklin County, Missouri",Missouri
38.44086709,-91.50793343,Gasconade County,MO,0500000US29073,"Gasconade County, Missouri",Missouri
40.21210768,-94.40991685,Gentry County,MO,0500000US29075,"Gentry County, Missouri",Missouri
37.25804909,-93.34199047,Greene County,MO,0500000US29077,"Greene County, Missouri",Missouri
40.11392698,-93.5653382,Grundy County,MO,0500000US29079,"Grundy County, Missouri",Missouri
40.35466858,-93.99206373,Harrison County,MO,0500000US29081,"Harrison County, Missouri",Missouri
38.38516302,-93.79275003,Henry County,MO,0500000US29083,"Henry County, Missouri",Missouri
37.9407857,-93.32072087,Hickory County,MO,0500000US29085,"Hickory County, Missouri",Missouri
40.09443065,-95.2155122,Holt County,MO,0500000US29087,"Holt County, Missouri",Missouri
39.14249749,-92.69626548,Howard County,MO,0500000US29089,"Howard County, Missouri",Missouri
36.77401356,-91.88654167,Howell County,MO,0500000US29091,"Howell County, Missouri",Missouri
37.55514881,-90.77349032,Iron County,MO,0500000US29093,"Iron County, Missouri",Missouri
39.00847567,-94.34610078,Jackson County,MO,0500000US29095,"Jackson County, Missouri",Missouri
37.20354727,-94.34060531,Jasper County,MO,0500000US29097,"Jasper County, Missouri",Missouri
38.2610713,-90.5376891,Jefferson County,MO,0500000US29099,"Jefferson County, Missouri",Missouri
38.74408549,-93.80636749,Johnson County,MO,0500000US29101,"Johnson County, Missouri",Missouri
40.12825489,-92.14807239,Knox County,MO,0500000US29103,"Knox County, Missouri",Missouri
37.65831846,-92.59035142,Laclede County,MO,0500000US29105,"Laclede County, Missouri",Missouri
39.06558843,-93.78554266,Lafayette County,MO,0500000US29107,"Lafayette County, Missouri",Missouri
37.10635121,-93.83293656,Lawrence County,MO,0500000US29109,"Lawrence County, Missouri",Missouri
40.0968997,-91.7221441,Lewis County,MO,0500000US29111,"Lewis County, Missouri",Missouri
39.05801931,-90.9600454,Lincoln County,MO,0500000US29113,"Lincoln County, Missouri",Missouri
39.87021147,-93.10717571,Linn County,MO,0500000US29115,"Linn County, Missouri",Missouri
39.78210291,-93.54827928,Livingston County,MO,0500000US29117,"Livingston County, Missouri",Missouri
36.628674,-94.34835866,McDonald County,MO,0500000US29119,"McDonald County, Missouri",Missouri
39.83080209,-92.56460831,Macon County,MO,0500000US29121,"Macon County, Missouri",Missouri
37.4780955,-90.34502616,Madison County,MO,0500000US29123,"Madison County, Missouri",Missouri
38.16163489,-91.92488597,Maries County,MO,0500000US29125,"Maries County, Missouri",Missouri
39.80596541,-91.62234801,Marion County,MO,0500000US29127,"Marion County, Missouri",Missouri
40.42233137,-93.56855817,Mercer County,MO,0500000US29129,"Mercer County, Missouri",Missouri
38.2145295,-92.42840777,Miller County,MO,0500000US29131,"Miller County, Missouri",Missouri
36.82809847,-89.29118212,Mississippi County,MO,0500000US29133,"Mississippi County, Missouri",Missouri
38.63275163,-92.58305466,Moniteau County,MO,0500000US29135,"Moniteau County, Missouri",Missouri
39.49546503,-92.00073525,Monroe County,MO,0500000US29137,"Monroe County, Missouri",Missouri
38.94149104,-91.4702088,Montgomery County,MO,0500000US29139,"Montgomery County, Missouri",Missouri
38.42373957,-92.88598456,Morgan County,MO,0500000US29141,"Morgan County, Missouri",Missouri
36.5946453,-89.65183189,New Madrid County,MO,0500000US29143,"New Madrid County, Missouri",Missouri
36.90550884,-94.3392465,Newton County,MO,0500000US29145,"Newton County, Missouri",Missouri
40.36077379,-94.88343373,Nodaway County,MO,0500000US29147,"Nodaway County, Missouri",Missouri
36.68671587,-91.40329496,Oregon County,MO,0500000US29149,"Oregon County, Missouri",Missouri
38.46036508,-91.86183796,Osage County,MO,0500000US29151,"Osage County, Missouri",Missouri
36.64932188,-92.44466357,Ozark County,MO,0500000US29153,"Ozark County, Missouri",Missouri
36.21145027,-89.78537893,Pemiscot County,MO,0500000US29155,"Pemiscot County, Missouri",Missouri
37.70713667,-89.82441109,Perry County,MO,0500000US29157,"Perry County, Missouri",Missouri
38.72828937,-93.28509629,Pettis County,MO,0500000US29159,"Pettis County, Missouri",Missouri
37.87712858,-91.79236489,Phelps County,MO,0500000US29161,"Phelps County, Missouri",Missouri
39.34383519,-91.17136321,Pike County,MO,0500000US29163,"Pike County, Missouri",Missouri
39.38034077,-94.77375436,Platte County,MO,0500000US29165,"Platte County, Missouri",Missouri
37.61647898,-93.40053266,Polk County,MO,0500000US29167,"Polk County, Missouri",Missouri
37.82462505,-92.20766254,Pulaski County,MO,0500000US29169,"Pulaski County, Missouri",Missouri
40.4789084,-93.01612679,Putnam County,MO,0500000US29171,"Putnam County, Missouri",Missouri
39.52767017,-91.52202422,Ralls County,MO,0500000US29173,"Ralls County, Missouri",Missouri
39.44016798,-92.49707798,Randolph County,MO,0500000US29175,"Randolph County, Missouri",Missouri
39.35241405,-93.98988353,Ray County,MO,0500000US29177,"Ray County, Missouri",Missouri
37.36232656,-90.96908283,Reynolds County,MO,0500000US29179,"Reynolds County, Missouri",Missouri
36.65281695,-90.86388435,Ripley County,MO,0500000US29181,"Ripley County, Missouri",Missouri
38.78190707,-90.6748987,St. Charles County,MO,0500000US29183,"St. Charles County, Missouri",Missouri
38.03717801,-93.77597576,St. Clair County,MO,0500000US29185,"St. Clair County, Missouri",Missouri
37.89440438,-90.1944237,Ste. Genevieve County,MO,0500000US29186,"Ste. Genevieve County, Missouri",Missouri
37.81028305,-90.4722676,St. Francois County,MO,0500000US29187,"St. Francois County, Missouri",Missouri
38.64068857,-90.44339756,St. Louis County,MO,0500000US29189,"St. Louis County, Missouri",Missouri
39.1368391,-93.20185125,Saline County,MO,0500000US29195,"Saline County, Missouri",Missouri
40.47027081,-92.52094087,Schuyler County,MO,0500000US29197,"Schuyler County, Missouri",Missouri
40.45259904,-92.14704746,Scotland County,MO,0500000US29199,"Scotland County, Missouri",Missouri
37.05304602,-89.56851469,Scott County,MO,0500000US29201,"Scott County, Missouri",Missouri
37.15739175,-91.40051129,Shannon County,MO,0500000US29203,"Shannon County, Missouri",Missouri
39.79777602,-92.07661574,Shelby County,MO,0500000US29205,"Shelby County, Missouri",Missouri
36.85562222,-89.94431009,Stoddard County,MO,0500000US29207,"Stoddard County, Missouri",Missouri
36.7470191,-93.45598098,Stone County,MO,0500000US29209,"Stone County, Missouri",Missouri
40.21064161,-93.11152225,Sullivan County,MO,0500000US29211,"Sullivan County, Missouri",Missouri
36.6547348,-93.04110711,Taney County,MO,0500000US29213,"Taney County, Missouri",Missouri
37.31730701,-91.96505468,Texas County,MO,0500000US29215,"Texas County, Missouri",Missouri
37.85058159,-94.34244154,Vernon County,MO,0500000US29217,"Vernon County, Missouri",Missouri
38.76461639,-91.16069309,Warren County,MO,0500000US29219,"Warren County, Missouri",Missouri
37.96168391,-90.8774245,Washington County,MO,0500000US29221,"Washington County, Missouri",Missouri
37.11263551,-90.46142945,Wayne County,MO,0500000US29223,"Wayne County, Missouri",Missouri
37.28090534,-92.87587703,Webster County,MO,0500000US29225,"Webster County, Missouri",Missouri
40.47913671,-94.42210223,Worth County,MO,0500000US29227,"Worth County, Missouri",Missouri
37.27014,-92.46870425,Wright County,MO,0500000US29229,"Wright County, Missouri",Missouri
38.63572424,-90.24523805,St. Louis city,MO,0500000US29510,"St. Louis city, Missouri",Missouri
45.13269996,-112.89882,Beaverhead County,MT,0500000US30001,"Beaverhead County, Montana",Montana
45.42338239,-107.4898525,Big Horn County,MT,0500000US30003,"Big Horn County, Montana",Montana
48.43267609,-108.9586016,Blaine County,MT,0500000US30005,"Blaine County, Montana",Montana
46.33242397,-111.4954867,Broadwater County,MT,0500000US30007,"Broadwater County, Montana",Montana
45.22738571,-109.0280159,Carbon County,MT,0500000US30009,"Carbon County, Montana",Montana
45.51675688,-104.5361585,Carter County,MT,0500000US30011,"Carter County, Montana",Montana
47.30795445,-111.3470459,Cascade County,MT,0500000US30013,"Cascade County, Montana",Montana
47.88058388,-110.4352238,Chouteau County,MT,0500000US30015,"Chouteau County, Montana",Montana
46.25270896,-105.571711,Custer County,MT,0500000US30017,"Custer County, Montana",Montana
48.78379719,-105.5486171,Daniels County,MT,0500000US30019,"Daniels County, Montana",Montana
47.26637872,-104.8995109,Dawson County,MT,0500000US30021,"Dawson County, Montana",Montana
46.06077017,-113.067842,Deer Lodge County,MT,0500000US30023,"Deer Lodge County, Montana",Montana
46.33399736,-104.4174238,Fallon County,MT,0500000US30025,"Fallon County, Montana",Montana
47.26357986,-109.2244851,Fergus County,MT,0500000US30027,"Fergus County, Montana",Montana
48.29512655,-114.0496737,Flathead County,MT,0500000US30029,"Flathead County, Montana",Montana
45.5403895,-111.1703689,Gallatin County,MT,0500000US30031,"Gallatin County, Montana",Montana
47.27763872,-106.9928891,Garfield County,MT,0500000US30033,"Garfield County, Montana",Montana
48.70503378,-112.9947089,Glacier County,MT,0500000US30035,"Glacier County, Montana",Montana
46.38130142,-109.175062,Golden Valley County,MT,0500000US30037,"Golden Valley County, Montana",Montana
46.40446203,-113.4403678,Granite County,MT,0500000US30039,"Granite County, Montana",Montana
48.62820366,-110.1112394,Hill County,MT,0500000US30041,"Hill County, Montana",Montana
46.14845994,-112.0937846,Jefferson County,MT,0500000US30043,"Jefferson County, Montana",Montana
47.04544325,-110.2660469,Judith Basin County,MT,0500000US30045,"Judith Basin County, Montana",Montana
47.64590643,-114.0893743,Lake County,MT,0500000US30047,"Lake County, Montana",Montana
47.12244291,-112.390455,Lewis and Clark County,MT,0500000US30049,"Lewis and Clark County, Montana",Montana
48.56175465,-111.0245801,Liberty County,MT,0500000US30051,"Liberty County, Montana",Montana
48.54247849,-115.4050809,Lincoln County,MT,0500000US30053,"Lincoln County, Montana",Montana
47.64522478,-105.7954244,McCone County,MT,0500000US30055,"McCone County, Montana",Montana
45.30069161,-111.9202562,Madison County,MT,0500000US30057,"Madison County, Montana",Montana
46.59822408,-110.8856614,Meagher County,MT,0500000US30059,"Meagher County, Montana",Montana
47.14719836,-114.9983387,Mineral County,MT,0500000US30061,"Mineral County, Montana",Montana
47.0365253,-113.9237412,Missoula County,MT,0500000US30063,"Missoula County, Montana",Montana
46.49656119,-108.3980881,Musselshell County,MT,0500000US30065,"Musselshell County, Montana",Montana
45.48838213,-110.5266627,Park County,MT,0500000US30067,"Park County, Montana",Montana
47.11754068,-108.2502169,Petroleum County,MT,0500000US30069,"Petroleum County, Montana",Montana
48.25918249,-107.9132357,Phillips County,MT,0500000US30071,"Phillips County, Montana",Montana
48.22793281,-112.2266879,Pondera County,MT,0500000US30073,"Pondera County, Montana",Montana
45.39499178,-105.6301907,Powder River County,MT,0500000US30075,"Powder River County, Montana",Montana
46.85641538,-112.9361581,Powell County,MT,0500000US30077,"Powell County, Montana",Montana
46.86052849,-105.378007,Prairie County,MT,0500000US30079,"Prairie County, Montana",Montana
46.08167404,-114.1207589,Ravalli County,MT,0500000US30081,"Ravalli County, Montana",Montana
47.78787826,-104.5613584,Richland County,MT,0500000US30083,"Richland County, Montana",Montana
48.29451255,-105.0163913,Roosevelt County,MT,0500000US30085,"Roosevelt County, Montana",Montana
46.22965227,-106.7307122,Rosebud County,MT,0500000US30087,"Rosebud County, Montana",Montana
47.67478839,-115.13331,Sanders County,MT,0500000US30089,"Sanders County, Montana",Montana
48.72099674,-104.5046542,Sheridan County,MT,0500000US30091,"Sheridan County, Montana",Montana
45.90240445,-112.6567135,Silver Bow County,MT,0500000US30093,"Silver Bow County, Montana",Montana
45.66905333,-109.3952167,Stillwater County,MT,0500000US30095,"Stillwater County, Montana",Montana
45.81389376,-109.9410139,Sweet Grass County,MT,0500000US30097,"Sweet Grass County, Montana",Montana
47.8371765,-112.2405774,Teton County,MT,0500000US30099,"Teton County, Montana",Montana
48.65535829,-111.6956709,Toole County,MT,0500000US30101,"Toole County, Montana",Montana
46.21146985,-107.2716232,Treasure County,MT,0500000US30103,"Treasure County, Montana",Montana
48.36535427,-106.6674424,Valley County,MT,0500000US30105,"Valley County, Montana",Montana
46.46628094,-109.8445223,Wheatland County,MT,0500000US30107,"Wheatland County, Montana",Montana
46.96532976,-104.248944,Wibaux County,MT,0500000US30109,"Wibaux County, Montana",Montana
45.93733467,-108.2744184,Yellowstone County,MT,0500000US30111,"Yellowstone County, Montana",Montana
40.52446871,-98.50120896,Adams County,NE,0500000US31001,"Adams County, Nebraska",Nebraska
42.17690347,-98.06668531,Antelope County,NE,0500000US31003,"Antelope County, Nebraska",Nebraska
41.56890318,-101.6959107,Arthur County,NE,0500000US31005,"Arthur County, Nebraska",Nebraska
41.54597467,-103.7104768,Banner County,NE,0500000US31007,"Banner County, Nebraska",Nebraska
41.91275943,-99.97689911,Blaine County,NE,0500000US31009,"Blaine County, Nebraska",Nebraska
41.70678472,-98.06725553,Boone County,NE,0500000US31011,"Boone County, Nebraska",Nebraska
42.21976726,-103.0856819,Box Butte County,NE,0500000US31013,"Box Butte County, Nebraska",Nebraska
42.89968476,-98.76646195,Boyd County,NE,0500000US31015,"Boyd County, Nebraska",Nebraska
42.4300206,-99.92950645,Brown County,NE,0500000US31017,"Brown County, Nebraska",Nebraska
40.8551525,-99.07496624,Buffalo County,NE,0500000US31019,"Buffalo County, Nebraska",Nebraska
41.85156319,-96.32860447,Burt County,NE,0500000US31021,"Burt County, Nebraska",Nebraska
41.22607747,-97.13176885,Butler County,NE,0500000US31023,"Butler County, Nebraska",Nebraska
40.90972162,-96.1408663,Cass County,NE,0500000US31025,"Cass County, Nebraska",Nebraska
42.59926192,-97.252401,Cedar County,NE,0500000US31027,"Cedar County, Nebraska",Nebraska
40.52419576,-101.697947,Chase County,NE,0500000US31029,"Chase County, Nebraska",Nebraska
42.54493231,-101.1185769,Cherry County,NE,0500000US31031,"Cherry County, Nebraska",Nebraska
41.21977909,-102.9949787,Cheyenne County,NE,0500000US31033,"Cheyenne County, Nebraska",Nebraska
40.52443226,-98.05128425,Clay County,NE,0500000US31035,"Clay County, Nebraska",Nebraska
41.57402187,-97.08646475,Colfax County,NE,0500000US31037,"Colfax County, Nebraska",Nebraska
41.91640283,-96.78740041,Cuming County,NE,0500000US31039,"Cuming County, Nebraska",Nebraska
41.39426404,-99.72614379,Custer County,NE,0500000US31041,"Custer County, Nebraska",Nebraska
42.39111182,-96.56451302,Dakota County,NE,0500000US31043,"Dakota County, Nebraska",Nebraska
42.71972222,-103.1354381,Dawes County,NE,0500000US31045,"Dawes County, Nebraska",Nebraska
40.86993611,-99.81956571,Dawson County,NE,0500000US31047,"Dawson County, Nebraska",Nebraska
41.11159781,-102.3339499,Deuel County,NE,0500000US31049,"Deuel County, Nebraska",Nebraska
42.49309878,-96.86772083,Dixon County,NE,0500000US31051,"Dixon County, Nebraska",Nebraska
41.57788629,-96.6539834,Dodge County,NE,0500000US31053,"Dodge County, Nebraska",Nebraska
41.29535188,-96.15447869,Douglas County,NE,0500000US31055,"Douglas County, Nebraska",Nebraska
40.17623524,-101.6879614,Dundy County,NE,0500000US31057,"Dundy County, Nebraska",Nebraska
40.52466613,-97.59650143,Fillmore County,NE,0500000US31059,"Fillmore County, Nebraska",Nebraska
40.17634486,-98.95279624,Franklin County,NE,0500000US31061,"Franklin County, Nebraska",Nebraska
40.53008321,-100.3942026,Frontier County,NE,0500000US31063,"Frontier County, Nebraska",Nebraska
40.17646588,-99.91227324,Furnas County,NE,0500000US31065,"Furnas County, Nebraska",Nebraska
40.2619297,-96.68944144,Gage County,NE,0500000US31067,"Gage County, Nebraska",Nebraska
41.61943144,-102.3354383,Garden County,NE,0500000US31069,"Garden County, Nebraska",Nebraska
41.91435707,-98.99138528,Garfield County,NE,0500000US31071,"Garfield County, Nebraska",Nebraska
40.51482053,-99.83070429,Gosper County,NE,0500000US31073,"Gosper County, Nebraska",Nebraska
41.91499371,-101.7405188,Grant County,NE,0500000US31075,"Grant County, Nebraska",Nebraska
41.5674403,-98.52124452,Greeley County,NE,0500000US31077,"Greeley County, Nebraska",Nebraska
40.87257151,-98.502174,Hall County,NE,0500000US31079,"Hall County, Nebraska",Nebraska
40.8730328,-98.02286531,Hamilton County,NE,0500000US31081,"Hamilton County, Nebraska",Nebraska
40.17649576,-99.40464407,Harlan County,NE,0500000US31083,"Harlan County, Nebraska",Nebraska
40.52478236,-101.0618439,Hayes County,NE,0500000US31085,"Hayes County, Nebraska",Nebraska
40.17634692,-101.0422724,Hitchcock County,NE,0500000US31087,"Hitchcock County, Nebraska",Nebraska
42.45571085,-98.78384471,Holt County,NE,0500000US31089,"Holt County, Nebraska",Nebraska
41.9159126,-101.1353346,Hooker County,NE,0500000US31091,"Hooker County, Nebraska",Nebraska
41.22003861,-98.51709464,Howard County,NE,0500000US31093,"Howard County, Nebraska",Nebraska
40.17576086,-97.14271566,Jefferson County,NE,0500000US31095,"Jefferson County, Nebraska",Nebraska
40.39263157,-96.26509689,Johnson County,NE,0500000US31097,"Johnson County, Nebraska",Nebraska
40.50670726,-98.94802164,Kearney County,NE,0500000US31099,"Kearney County, Nebraska",Nebraska
41.19879316,-101.6613512,Keith County,NE,0500000US31101,"Keith County, Nebraska",Nebraska
42.87882906,-99.71234971,Keya Paha County,NE,0500000US31103,"Keya Paha County, Nebraska",Nebraska
41.19765666,-103.7149499,Kimball County,NE,0500000US31105,"Kimball County, Nebraska",Nebraska
42.63678154,-97.89189684,Knox County,NE,0500000US31107,"Knox County, Nebraska",Nebraska
40.78417355,-96.68775551,Lancaster County,NE,0500000US31109,"Lancaster County, Nebraska",Nebraska
41.04776749,-100.7452338,Lincoln County,NE,0500000US31111,"Lincoln County, Nebraska",Nebraska
41.56648615,-100.4828614,Logan County,NE,0500000US31113,"Logan County, Nebraska",Nebraska
41.91384687,-99.45442057,Loup County,NE,0500000US31115,"Loup County, Nebraska",Nebraska
41.56808446,-101.0605304,McPherson County,NE,0500000US31117,"McPherson County, Nebraska",Nebraska
41.91669811,-97.60077908,Madison County,NE,0500000US31119,"Madison County, Nebraska",Nebraska
41.16903826,-98.03798522,Merrick County,NE,0500000US31121,"Merrick County, Nebraska",Nebraska
41.71599965,-103.0105488,Morrill County,NE,0500000US31123,"Morrill County, Nebraska",Nebraska
41.39730225,-97.99225091,Nance County,NE,0500000US31125,"Nance County, Nebraska",Nebraska
40.38765488,-95.84981606,Nemaha County,NE,0500000US31127,"Nemaha County, Nebraska",Nebraska
40.17637963,-98.04718499,Nuckolls County,NE,0500000US31129,"Nuckolls County, Nebraska",Nebraska
40.648501,-96.13477542,Otoe County,NE,0500000US31131,"Otoe County, Nebraska",Nebraska
40.13154288,-96.23705517,Pawnee County,NE,0500000US31133,"Pawnee County, Nebraska",Nebraska
40.85094141,-101.6496133,Perkins County,NE,0500000US31135,"Perkins County, Nebraska",Nebraska
40.51111305,-99.41454289,Phelps County,NE,0500000US31137,"Phelps County, Nebraska",Nebraska
42.26437462,-97.60129052,Pierce County,NE,0500000US31139,"Pierce County, Nebraska",Nebraska
41.57128677,-97.521157,Platte County,NE,0500000US31141,"Platte County, Nebraska",Nebraska
41.18689688,-97.56842113,Polk County,NE,0500000US31143,"Polk County, Nebraska",Nebraska
40.17583051,-100.4768648,Red Willow County,NE,0500000US31145,"Red Willow County, Nebraska",Nebraska
40.1250639,-95.71753054,Richardson County,NE,0500000US31147,"Richardson County, Nebraska",Nebraska
42.42128813,-99.44992973,Rock County,NE,0500000US31149,"Rock County, Nebraska",Nebraska
40.52406109,-97.1409087,Saline County,NE,0500000US31151,"Saline County, Nebraska",Nebraska
41.11292734,-96.11199196,Sarpy County,NE,0500000US31153,"Sarpy County, Nebraska",Nebraska
41.22637052,-96.63740074,Saunders County,NE,0500000US31155,"Saunders County, Nebraska",Nebraska
41.85060754,-103.7079466,Scotts Bluff County,NE,0500000US31157,"Scotts Bluff County, Nebraska",Nebraska
40.87238585,-97.13950973,Seward County,NE,0500000US31159,"Seward County, Nebraska",Nebraska
42.50477302,-102.4089636,Sheridan County,NE,0500000US31161,"Sheridan County, Nebraska",Nebraska
41.22059059,-98.97620706,Sherman County,NE,0500000US31163,"Sherman County, Nebraska",Nebraska
42.48771349,-103.7588788,Sioux County,NE,0500000US31165,"Sioux County, Nebraska",Nebraska
41.91692372,-97.19391499,Stanton County,NE,0500000US31167,"Stanton County, Nebraska",Nebraska
40.17628563,-97.5949196,Thayer County,NE,0500000US31169,"Thayer County, Nebraska",Nebraska
41.91350607,-100.5558456,Thomas County,NE,0500000US31171,"Thomas County, Nebraska",Nebraska
42.15818606,-96.54409721,Thurston County,NE,0500000US31173,"Thurston County, Nebraska",Nebraska
41.56730588,-98.9819022,Valley County,NE,0500000US31175,"Valley County, Nebraska",Nebraska
41.5310383,-96.22202948,Washington County,NE,0500000US31177,"Washington County, Nebraska",Nebraska
42.20928856,-97.11926027,Wayne County,NE,0500000US31179,"Wayne County, Nebraska",Nebraska
40.17643321,-98.49994738,Webster County,NE,0500000US31181,"Webster County, Nebraska",Nebraska
41.9147703,-98.52818603,Wheeler County,NE,0500000US31183,"Wheeler County, Nebraska",Nebraska
40.8727458,-97.59710687,York County,NE,0500000US31185,"York County, Nebraska",Nebraska
39.58087638,-118.3357789,Churchill County,NV,0500000US32001,"Churchill County, Nevada",Nevada
36.21519631,-115.0135611,Clark County,NV,0500000US32003,"Clark County, Nevada",Nevada
38.9122414,-119.616372,Douglas County,NV,0500000US32005,"Douglas County, Nevada",Nevada
41.14578296,-115.3577007,Elko County,NV,0500000US32007,"Elko County, Nevada",Nevada
37.78469655,-117.632366,Esmeralda County,NV,0500000US32009,"Esmeralda County, Nevada",Nevada
39.98389202,-116.2685596,Eureka County,NV,0500000US32011,"Eureka County, Nevada",Nevada
41.40684657,-118.1119658,Humboldt County,NV,0500000US32013,"Humboldt County, Nevada",Nevada
39.93380605,-117.0379084,Lander County,NV,0500000US32015,"Lander County, Nevada",Nevada
37.6433386,-114.87754,Lincoln County,NV,0500000US32017,"Lincoln County, Nevada",Nevada
39.02039772,-119.1891968,Lyon County,NV,0500000US32019,"Lyon County, Nevada",Nevada
38.53880859,-118.4352143,Mineral County,NV,0500000US32021,"Mineral County, Nevada",Nevada
38.0423816,-116.4719313,Nye County,NV,0500000US32023,"Nye County, Nevada",Nevada
40.44035788,-118.4044381,Pershing County,NV,0500000US32027,"Pershing County, Nevada",Nevada
39.44693073,-119.5293622,Storey County,NV,0500000US32029,"Storey County, Nevada",Nevada
40.66559683,-119.6643061,Washoe County,NV,0500000US32031,"Washoe County, Nevada",Nevada
39.44219519,-114.9016845,White Pine County,NV,0500000US32033,"White Pine County, Nevada",Nevada
39.15114643,-119.7474222,Carson City,NV,0500000US32510,"Carson City, Nevada",Nevada
43.51796897,-71.42269361,Belknap County,NH,0500000US33001,"Belknap County, New Hampshire",New Hampshire
43.87384594,-71.20299392,Carroll County,NH,0500000US33003,"Carroll County, New Hampshire",New Hampshire
42.91933143,-72.25117527,Cheshire County,NH,0500000US33005,"Cheshire County, New Hampshire",New Hampshire
44.68949562,-71.30553334,Coos County,NH,0500000US33007,"Coos County, New Hampshire",New Hampshire
43.94066632,-71.82071979,Grafton County,NH,0500000US33009,"Grafton County, New Hampshire",New Hampshire
42.91529151,-71.71608247,Hillsborough County,NH,0500000US33011,"Hillsborough County, New Hampshire",New Hampshire
43.29749626,-71.68027646,Merrimack County,NH,0500000US33013,"Merrimack County, New Hampshire",New Hampshire
42.98459793,-71.08905934,Rockingham County,NH,0500000US33015,"Rockingham County, New Hampshire",New Hampshire
43.29699417,-71.02880202,Strafford County,NH,0500000US33017,"Strafford County, New Hampshire",New Hampshire
43.3612747,-72.22222936,Sullivan County,NH,0500000US33019,"Sullivan County, New Hampshire",New Hampshire
39.46882951,-74.63373043,Atlantic County,NJ,0500000US34001,"Atlantic County, New Jersey",New Jersey
40.95967178,-74.07422557,Bergen County,NJ,0500000US34003,"Bergen County, New Jersey",New Jersey
39.8777173,-74.66806741,Burlington County,NJ,0500000US34005,"Burlington County, New Jersey",New Jersey
39.80353924,-74.95975436,Camden County,NJ,0500000US34007,"Camden County, New Jersey",New Jersey
39.08509811,-74.84997701,Cape May County,NJ,0500000US34009,"Cape May County, New Jersey",New Jersey
39.32809858,-75.12931827,Cumberland County,NJ,0500000US34011,"Cumberland County, New Jersey",New Jersey
40.78721478,-74.24706015,Essex County,NJ,0500000US34013,"Essex County, New Jersey",New Jersey
39.71726461,-75.14141305,Gloucester County,NJ,0500000US34015,"Gloucester County, New Jersey",New Jersey
40.730905,-74.07595544,Hudson County,NJ,0500000US34017,"Hudson County, New Jersey",New Jersey
40.5672969,-74.91224777,Hunterdon County,NJ,0500000US34019,"Hunterdon County, New Jersey",New Jersey
40.28343742,-74.70175241,Mercer County,NJ,0500000US34021,"Mercer County, New Jersey",New Jersey
40.44008366,-74.40883565,Middlesex County,NJ,0500000US34023,"Middlesex County, New Jersey",New Jersey
40.28751735,-74.15820239,Monmouth County,NJ,0500000US34025,"Monmouth County, New Jersey",New Jersey
40.86200422,-74.54451067,Morris County,NJ,0500000US34027,"Morris County, New Jersey",New Jersey
39.8659325,-74.24991593,Ocean County,NJ,0500000US34029,"Ocean County, New Jersey",New Jersey
41.03430601,-74.30077568,Passaic County,NJ,0500000US34031,"Passaic County, New Jersey",New Jersey
39.57677517,-75.35798569,Salem County,NJ,0500000US34033,"Salem County, New Jersey",New Jersey
40.56350694,-74.61633662,Somerset County,NJ,0500000US34035,"Somerset County, New Jersey",New Jersey
41.13929693,-74.69080068,Sussex County,NJ,0500000US34037,"Sussex County, New Jersey",New Jersey
40.65989941,-74.30814142,Union County,NJ,0500000US34039,"Union County, New Jersey",New Jersey
40.85714853,-74.99734985,Warren County,NJ,0500000US34041,"Warren County, New Jersey",New Jersey
35.05135543,-106.6701996,Bernalillo County,NM,0500000US35001,"Bernalillo County, New Mexico",New Mexico
